processed 0 flows
Cluster 12 is anomaly with the nodes:
found (amount) anomaly in node: {'side': 'Client', 'amount': 7, 'length': 0.0, 'time_delta': 0.0, 'min_packet_length': 0.0, 'max_packet_length': 0.0, 'mean_packet_length': 0.0, 'FIN_count': 0, 'SYN_count': 0, 'RST_count': 0, 'PSH_count': 1, 'ACK_count': 0, 'URG_count': 0, 'anomaly_score_history': [], 'cluster': 12, 'printed': False, 'pred': True, 'label': True, 'cluster_pred': True, 'ann_pred': False, 'ip': '172.16.0.1', 'port': '33672', 'flows': 1, 'color': 'lightgreen', 'packet_index': '5/7/2017 10:15'}
found (amount) anomaly in node: {'side': 'Client', 'amount': 7, 'length': 0.0, 'time_delta': 0.0, 'min_packet_length': 0.0, 'max_packet_length': 0.0, 'mean_packet_length': 0.0, 'FIN_count': 0, 'SYN_count': 0, 'RST_count': 0, 'PSH_count': 1, 'ACK_count': 0, 'URG_count': 0, 'anomaly_score_history': [0.0], 'cluster': 18, 'printed': False, 'pred': True, 'label': True, 'cluster_pred': True, 'ann_pred': False, 'ip': '172.16.0.1', 'port': '36378', 'flows': 1, 'color': 'lightgreen', 'packet_index': '5/7/2017 10:22'}
found (amount) anomaly in node: {'side': 'Client', 'amount': 7, 'length': 0.0, 'time_delta': 0.0, 'min_packet_length': 0.0, 'max_packet_length': 0.0, 'mean_packet_length': 0.0, 'FIN_count': 0, 'SYN_count': 0, 'RST_count': 0, 'PSH_count': 1, 'ACK_count': 0, 'URG_count': 0, 'anomaly_score_history': [0.0], 'cluster': 18, 'printed': False, 'pred': True, 'label': True, 'cluster_pred': True, 'ann_pred': False, 'ip': '172.16.0.1', 'port': '36380', 'flows': 1, 'color': 'lightgreen', 'packet_index': '5/7/2017 10:22'}
found (amount) anomaly in node: {'side': 'Client', 'amount': 7, 'length': 0.0, 'time_delta': 0.0, 'min_packet_length': 0.0, 'max_packet_length': 0.0, 'mean_packet_length': 0.0, 'FIN_count': 0, 'SYN_count': 0, 'RST_count': 0, 'PSH_count': 1, 'ACK_count': 0, 'URG_count': 0, 'anomaly_score_history': [0.0], 'cluster': 18, 'printed': False, 'pred': True, 'label': True, 'cluster_pred': True, 'ann_pred': False, 'ip': '172.16.0.1', 'port': '36382', 'flows': 1, 'color': 'lightgreen', 'packet_index': '5/7/2017 10:22'}
found (amount) anomaly in node: {'side': 'Client', 'amount': 7, 'length': 0.0, 'time_delta': 0.0, 'min_packet_length': 0.0, 'max_packet_length': 0.0, 'mean_packet_length': 0.0, 'FIN_count': 0, 'SYN_count': 0, 'RST_count': 0, 'PSH_count': 1, 'ACK_count': 0, 'URG_count': 0, 'anomaly_score_history': [0.0], 'cluster': 18, 'printed': False, 'pred': True, 'label': True, 'cluster_pred': True, 'ann_pred': False, 'ip': '172.16.0.1', 'port': '36384', 'flows': 1, 'color': 'lightgreen', 'packet_index': '5/7/2017 10:22'}
found (amount) anomaly in node: {'side': 'Client', 'amount': 7, 'length': 0.0, 'time_delta': 0.0, 'min_packet_length': 0.0, 'max_packet_length': 0.0, 'mean_packet_length': 0.0, 'FIN_count': 0, 'SYN_count': 0, 'RST_count': 0, 'PSH_count': 1, 'ACK_count': 0, 'URG_count': 0, 'anomaly_score_history': [0.0], 'cluster': 18, 'printed': False, 'pred': True, 'label': True, 'cluster_pred': True, 'ann_pred': False, 'ip': '172.16.0.1', 'port': '36386', 'flows': 1, 'color': 'lightgreen', 'packet_index': '5/7/2017 10:22'}
found (amount) anomaly in node: {'side': 'Client', 'amount': 7, 'length': 0.0, 'time_delta': 0.0, 'min_packet_length': 0.0, 'max_packet_length': 0.0, 'mean_packet_length': 0.0, 'FIN_count': 0, 'SYN_count': 0, 'RST_count': 0, 'PSH_count': 1, 'ACK_count': 0, 'URG_count': 0, 'anomaly_score_history': [0.0], 'cluster': 18, 'printed': False, 'pred': True, 'label': True, 'cluster_pred': True, 'ann_pred': False, 'ip': '172.16.0.1', 'port': '36388', 'flows': 1, 'color': 'lightgreen', 'packet_index': '5/7/2017 10:22'}
found (amount) anomaly in node: {'side': 'Client', 'amount': 7, 'length': 0.0, 'time_delta': 0.0, 'min_packet_length': 0.0, 'max_packet_length': 0.0, 'mean_packet_length': 0.0, 'FIN_count': 0, 'SYN_count': 0, 'RST_count': 0, 'PSH_count': 1, 'ACK_count': 0, 'URG_count': 0, 'anomaly_score_history': [0.0], 'cluster': 18, 'printed': False, 'pred': True, 'label': True, 'cluster_pred': True, 'ann_pred': False, 'ip': '172.16.0.1', 'port': '36390', 'flows': 1, 'color': 'lightgreen', 'packet_index': '5/7/2017 10:22'}
found (amount) anomaly in node: {'side': 'Client', 'amount': 7, 'length': 0.0, 'time_delta': 0.0, 'min_packet_length': 0.0, 'max_packet_length': 0.0, 'mean_packet_length': 0.0, 'FIN_count': 0, 'SYN_count': 0, 'RST_count': 0, 'PSH_count': 1, 'ACK_count': 0, 'URG_count': 0, 'anomaly_score_history': [0.0], 'cluster': 18, 'printed': False, 'pred': True, 'label': True, 'cluster_pred': True, 'ann_pred': False, 'ip': '172.16.0.1', 'port': '36392', 'flows': 1, 'color': 'lightgreen', 'packet_index': '5/7/2017 10:22'}
found (amount) anomaly in node: {'side': 'Client', 'amount': 7, 'length': 0.0, 'time_delta': 0.0, 'min_packet_length': 0.0, 'max_packet_length': 0.0, 'mean_packet_length': 0.0, 'FIN_count': 0, 'SYN_count': 0, 'RST_count': 0, 'PSH_count': 1, 'ACK_count': 0, 'URG_count': 0, 'anomaly_score_history': [0.0], 'cluster': 18, 'printed': False, 'pred': True, 'label': True, 'cluster_pred': True, 'ann_pred': False, 'ip': '172.16.0.1', 'port': '36394', 'flows': 1, 'color': 'lightgreen', 'packet_index': '5/7/2017 10:22'}
found (amount) anomaly in node: {'side': 'Client', 'amount': 7, 'length': 0.0, 'time_delta': 0.0, 'min_packet_length': 0.0, 'max_packet_length': 0.0, 'mean_packet_length': 0.0, 'FIN_count': 0, 'SYN_count': 0, 'RST_count': 0, 'PSH_count': 1, 'ACK_count': 0, 'URG_count': 0, 'anomaly_score_history': [0.0], 'cluster': 18, 'printed': False, 'pred': True, 'label': True, 'cluster_pred': True, 'ann_pred': False, 'ip': '172.16.0.1', 'port': '36398', 'flows': 1, 'color': 'lightgreen', 'packet_index': '5/7/2017 10:22'}
found (amount) anomaly in node: {'side': 'Client', 'amount': 7, 'length': 0.0, 'time_delta': 0.0, 'min_packet_length': 0.0, 'max_packet_length': 0.0, 'mean_packet_length': 0.0, 'FIN_count': 0, 'SYN_count': 0, 'RST_count': 0, 'PSH_count': 1, 'ACK_count': 0, 'URG_count': 0, 'anomaly_score_history': [0.0], 'cluster': 18, 'printed': False, 'pred': True, 'label': True, 'cluster_pred': True, 'ann_pred': False, 'ip': '172.16.0.1', 'port': '36396', 'flows': 1, 'color': 'lightgreen', 'packet_index': '5/7/2017 10:22'}
found (amount) anomaly in node: {'side': 'Client', 'amount': 7, 'length': 0.0, 'time_delta': 0.0, 'min_packet_length': 0.0, 'max_packet_length': 0.0, 'mean_packet_length': 0.0, 'FIN_count': 0, 'SYN_count': 0, 'RST_count': 0, 'PSH_count': 1, 'ACK_count': 0, 'URG_count': 0, 'anomaly_score_history': [0.0], 'cluster': 18, 'printed': False, 'pred': True, 'label': True, 'cluster_pred': True, 'ann_pred': False, 'ip': '172.16.0.1', 'port': '36400', 'flows': 1, 'color': 'lightgreen', 'packet_index': '5/7/2017 10:22'}
found (amount) anomaly in node: {'side': 'Client', 'amount': 7, 'length': 0.0, 'time_delta': 0.0, 'min_packet_length': 0.0, 'max_packet_length': 0.0, 'mean_packet_length': 0.0, 'FIN_count': 0, 'SYN_count': 0, 'RST_count': 0, 'PSH_count': 1, 'ACK_count': 0, 'URG_count': 0, 'anomaly_score_history': [0.0], 'cluster': 18, 'printed': False, 'pred': True, 'label': True, 'cluster_pred': True, 'ann_pred': False, 'ip': '172.16.0.1', 'port': '36402', 'flows': 1, 'color': 'lightgreen', 'packet_index': '5/7/2017 10:22'}
found (amount) anomaly in node: {'side': 'Client', 'amount': 7, 'length': 0.0, 'time_delta': 0.0, 'min_packet_length': 0.0, 'max_packet_length': 0.0, 'mean_packet_length': 0.0, 'FIN_count': 0, 'SYN_count': 0, 'RST_count': 0, 'PSH_count': 1, 'ACK_count': 0, 'URG_count': 0, 'anomaly_score_history': [0.0], 'cluster': 18, 'printed': False, 'pred': True, 'label': True, 'cluster_pred': True, 'ann_pred': False, 'ip': '172.16.0.1', 'port': '36404', 'flows': 1, 'color': 'lightgreen', 'packet_index': '5/7/2017 10:22'}
found (amount) anomaly in node: {'side': 'Client', 'amount': 7, 'length': 0.0, 'time_delta': 0.0, 'min_packet_length': 0.0, 'max_packet_length': 0.0, 'mean_packet_length': 0.0, 'FIN_count': 0, 'SYN_count': 0, 'RST_count': 0, 'PSH_count': 1, 'ACK_count': 0, 'URG_count': 0, 'anomaly_score_history': [0.0], 'cluster': 18, 'printed': False, 'pred': True, 'label': True, 'cluster_pred': True, 'ann_pred': False, 'ip': '172.16.0.1', 'port': '36408', 'flows': 1, 'color': 'lightgreen', 'packet_index': '5/7/2017 10:22'}
found (amount) anomaly in node: {'side': 'Client', 'amount': 7, 'length': 0.0, 'time_delta': 0.0, 'min_packet_length': 0.0, 'max_packet_length': 0.0, 'mean_packet_length': 0.0, 'FIN_count': 0, 'SYN_count': 0, 'RST_count': 0, 'PSH_count': 1, 'ACK_count': 0, 'URG_count': 0, 'anomaly_score_history': [0.0], 'cluster': 18, 'printed': False, 'pred': True, 'label': True, 'cluster_pred': True, 'ann_pred': False, 'ip': '172.16.0.1', 'port': '36406', 'flows': 1, 'color': 'lightgreen', 'packet_index': '5/7/2017 10:22'}
found (amount) anomaly in node: {'side': 'Client', 'amount': 7, 'length': 0.0, 'time_delta': 0.0, 'min_packet_length': 0.0, 'max_packet_length': 0.0, 'mean_packet_length': 0.0, 'FIN_count': 0, 'SYN_count': 0, 'RST_count': 0, 'PSH_count': 1, 'ACK_count': 0, 'URG_count': 0, 'anomaly_score_history': [0.0], 'cluster': 18, 'printed': False, 'pred': True, 'label': True, 'cluster_pred': True, 'ann_pred': False, 'ip': '172.16.0.1', 'port': '36410', 'flows': 1, 'color': 'lightgreen', 'packet_index': '5/7/2017 10:22'}
found (amount) anomaly in node: {'side': 'Client', 'amount': 7, 'length': 0.0, 'time_delta': 0.0, 'min_packet_length': 0.0, 'max_packet_length': 0.0, 'mean_packet_length': 0.0, 'FIN_count': 0, 'SYN_count': 0, 'RST_count': 0, 'PSH_count': 1, 'ACK_count': 0, 'URG_count': 0, 'anomaly_score_history': [0.0], 'cluster': 18, 'printed': False, 'pred': True, 'label': True, 'cluster_pred': True, 'ann_pred': False, 'ip': '172.16.0.1', 'port': '36412', 'flows': 1, 'color': 'lightgreen', 'packet_index': '5/7/2017 10:22'}
found (amount) anomaly in node: {'side': 'Client', 'amount': 7, 'length': 0.0, 'time_delta': 0.0, 'min_packet_length': 0.0, 'max_packet_length': 0.0, 'mean_packet_length': 0.0, 'FIN_count': 0, 'SYN_count': 0, 'RST_count': 0, 'PSH_count': 1, 'ACK_count': 0, 'URG_count': 0, 'anomaly_score_history': [0.0], 'cluster': 18, 'printed': False, 'pred': True, 'label': True, 'cluster_pred': True, 'ann_pred': False, 'ip': '172.16.0.1', 'port': '36414', 'flows': 1, 'color': 'lightgreen', 'packet_index': '5/7/2017 10:22'}
found (amount) anomaly in node: {'side': 'Client', 'amount': 7, 'length': 0.0, 'time_delta': 0.0, 'min_packet_length': 0.0, 'max_packet_length': 0.0, 'mean_packet_length': 0.0, 'FIN_count': 0, 'SYN_count': 0, 'RST_count': 0, 'PSH_count': 1, 'ACK_count': 0, 'URG_count': 0, 'anomaly_score_history': [0.0], 'cluster': 18, 'printed': False, 'pred': True, 'label': True, 'cluster_pred': True, 'ann_pred': False, 'ip': '172.16.0.1', 'port': '36416', 'flows': 1, 'color': 'lightgreen', 'packet_index': '5/7/2017 10:22'}
found (amount) anomaly in node: {'side': 'Client', 'amount': 7, 'length': 0.0, 'time_delta': 0.0, 'min_packet_length': 0.0, 'max_packet_length': 0.0, 'mean_packet_length': 0.0, 'FIN_count': 0, 'SYN_count': 0, 'RST_count': 0, 'PSH_count': 1, 'ACK_count': 0, 'URG_count': 0, 'anomaly_score_history': [0.0], 'cluster': 18, 'printed': False, 'pred': True, 'label': True, 'cluster_pred': True, 'ann_pred': False, 'ip': '172.16.0.1', 'port': '36420', 'flows': 1, 'color': 'lightgreen', 'packet_index': '5/7/2017 10:22'}
found (amount) anomaly in node: {'side': 'Client', 'amount': 7, 'length': 0.0, 'time_delta': 0.0, 'min_packet_length': 0.0, 'max_packet_length': 0.0, 'mean_packet_length': 0.0, 'FIN_count': 0, 'SYN_count': 0, 'RST_count': 0, 'PSH_count': 1, 'ACK_count': 0, 'URG_count': 0, 'anomaly_score_history': [0.0], 'cluster': 18, 'printed': False, 'pred': True, 'label': True, 'cluster_pred': True, 'ann_pred': False, 'ip': '172.16.0.1', 'port': '36418', 'flows': 1, 'color': 'lightgreen', 'packet_index': '5/7/2017 10:22'}
found (amount) anomaly in node: {'side': 'Client', 'amount': 7, 'length': 0.0, 'time_delta': 0.0, 'min_packet_length': 0.0, 'max_packet_length': 0.0, 'mean_packet_length': 0.0, 'FIN_count': 0, 'SYN_count': 0, 'RST_count': 0, 'PSH_count': 1, 'ACK_count': 0, 'URG_count': 0, 'anomaly_score_history': [0.0], 'cluster': 18, 'printed': False, 'pred': True, 'label': True, 'cluster_pred': True, 'ann_pred': False, 'ip': '172.16.0.1', 'port': '36422', 'flows': 1, 'color': 'lightgreen', 'packet_index': '5/7/2017 10:22'}
found (amount) anomaly in node: {'side': 'Client', 'amount': 7, 'length': 0.0, 'time_delta': 0.0, 'min_packet_length': 0.0, 'max_packet_length': 0.0, 'mean_packet_length': 0.0, 'FIN_count': 0, 'SYN_count': 0, 'RST_count': 0, 'PSH_count': 1, 'ACK_count': 0, 'URG_count': 0, 'anomaly_score_history': [0.0], 'cluster': 18, 'printed': False, 'pred': True, 'label': True, 'cluster_pred': True, 'ann_pred': False, 'ip': '172.16.0.1', 'port': '36424', 'flows': 1, 'color': 'lightgreen', 'packet_index': '5/7/2017 10:22'}
found (amount) anomaly in node: {'side': 'Client', 'amount': 7, 'length': 0.0, 'time_delta': 0.0, 'min_packet_length': 0.0, 'max_packet_length': 0.0, 'mean_packet_length': 0.0, 'FIN_count': 0, 'SYN_count': 0, 'RST_count': 0, 'PSH_count': 1, 'ACK_count': 0, 'URG_count': 0, 'anomaly_score_history': [0.0], 'cluster': 18, 'printed': False, 'pred': True, 'label': True, 'cluster_pred': True, 'ann_pred': False, 'ip': '172.16.0.1', 'port': '36426', 'flows': 1, 'color': 'lightgreen', 'packet_index': '5/7/2017 10:22'}
found (amount) anomaly in node: {'side': 'Client', 'amount': 7, 'length': 0.0, 'time_delta': 0.0, 'min_packet_length': 0.0, 'max_packet_length': 0.0, 'mean_packet_length': 0.0, 'FIN_count': 0, 'SYN_count': 0, 'RST_count': 0, 'PSH_count': 1, 'ACK_count': 0, 'URG_count': 0, 'anomaly_score_history': [0.0], 'cluster': 18, 'printed': False, 'pred': True, 'label': True, 'cluster_pred': True, 'ann_pred': False, 'ip': '172.16.0.1', 'port': '36430', 'flows': 1, 'color': 'lightgreen', 'packet_index': '5/7/2017 10:22'}
found (amount) anomaly in node: {'side': 'Client', 'amount': 7, 'length': 0.0, 'time_delta': 0.0, 'min_packet_length': 0.0, 'max_packet_length': 0.0, 'mean_packet_length': 0.0, 'FIN_count': 0, 'SYN_count': 0, 'RST_count': 0, 'PSH_count': 1, 'ACK_count': 0, 'URG_count': 0, 'anomaly_score_history': [0.0], 'cluster': 18, 'printed': False, 'pred': True, 'label': True, 'cluster_pred': True, 'ann_pred': False, 'ip': '172.16.0.1', 'port': '36428', 'flows': 1, 'color': 'lightgreen', 'packet_index': '5/7/2017 10:22'}
found (amount) anomaly in node: {'side': 'Client', 'amount': 7, 'length': 0.0, 'time_delta': 0.0, 'min_packet_length': 0.0, 'max_packet_length': 0.0, 'mean_packet_length': 0.0, 'FIN_count': 0, 'SYN_count': 0, 'RST_count': 0, 'PSH_count': 1, 'ACK_count': 0, 'URG_count': 0, 'anomaly_score_history': [0.0], 'cluster': 18, 'printed': False, 'pred': True, 'label': True, 'cluster_pred': True, 'ann_pred': False, 'ip': '172.16.0.1', 'port': '36432', 'flows': 1, 'color': 'lightgreen', 'packet_index': '5/7/2017 10:22'}
found (amount) anomaly in node: {'side': 'Client', 'amount': 7, 'length': 0.0, 'time_delta': 0.0, 'min_packet_length': 0.0, 'max_packet_length': 0.0, 'mean_packet_length': 0.0, 'FIN_count': 0, 'SYN_count': 0, 'RST_count': 0, 'PSH_count': 1, 'ACK_count': 0, 'URG_count': 0, 'anomaly_score_history': [0.0], 'cluster': 18, 'printed': False, 'pred': True, 'label': True, 'cluster_pred': True, 'ann_pred': False, 'ip': '172.16.0.1', 'port': '36434', 'flows': 1, 'color': 'lightgreen', 'packet_index': '5/7/2017 10:22'}
found (amount) anomaly in node: {'side': 'Client', 'amount': 7, 'length': 0.0, 'time_delta': 0.0, 'min_packet_length': 0.0, 'max_packet_length': 0.0, 'mean_packet_length': 0.0, 'FIN_count': 0, 'SYN_count': 0, 'RST_count': 0, 'PSH_count': 1, 'ACK_count': 0, 'URG_count': 0, 'anomaly_score_history': [0.0], 'cluster': 18, 'printed': False, 'pred': True, 'label': True, 'cluster_pred': True, 'ann_pred': False, 'ip': '172.16.0.1', 'port': '36454', 'flows': 1, 'color': 'lightgreen', 'packet_index': '5/7/2017 10:22'}
found (amount) anomaly in node: {'side': 'Client', 'amount': 7, 'length': 0.0, 'time_delta': 0.0, 'min_packet_length': 0.0, 'max_packet_length': 0.0, 'mean_packet_length': 0.0, 'FIN_count': 0, 'SYN_count': 0, 'RST_count': 0, 'PSH_count': 1, 'ACK_count': 0, 'URG_count': 0, 'anomaly_score_history': [0.0], 'cluster': 18, 'printed': False, 'pred': True, 'label': True, 'cluster_pred': True, 'ann_pred': False, 'ip': '172.16.0.1', 'port': '36452', 'flows': 1, 'color': 'lightgreen', 'packet_index': '5/7/2017 10:22'}
found (amount) anomaly in node: {'side': 'Client', 'amount': 7, 'length': 0.0, 'time_delta': 0.0, 'min_packet_length': 0.0, 'max_packet_length': 0.0, 'mean_packet_length': 0.0, 'FIN_count': 0, 'SYN_count': 0, 'RST_count': 0, 'PSH_count': 1, 'ACK_count': 0, 'URG_count': 0, 'anomaly_score_history': [0.0], 'cluster': 18, 'printed': False, 'pred': True, 'label': True, 'cluster_pred': True, 'ann_pred': False, 'ip': '172.16.0.1', 'port': '36456', 'flows': 1, 'color': 'lightgreen', 'packet_index': '5/7/2017 10:22'}
found (amount) anomaly in node: {'side': 'Client', 'amount': 7, 'length': 0.0, 'time_delta': 0.0, 'min_packet_length': 0.0, 'max_packet_length': 0.0, 'mean_packet_length': 0.0, 'FIN_count': 0, 'SYN_count': 0, 'RST_count': 0, 'PSH_count': 1, 'ACK_count': 0, 'URG_count': 0, 'anomaly_score_history': [0.0], 'cluster': 18, 'printed': False, 'pred': True, 'label': True, 'cluster_pred': True, 'ann_pred': False, 'ip': '172.16.0.1', 'port': '36460', 'flows': 1, 'color': 'lightgreen', 'packet_index': '5/7/2017 10:22'}
found (amount) anomaly in node: {'side': 'Client', 'amount': 7, 'length': 0.0, 'time_delta': 0.0, 'min_packet_length': 0.0, 'max_packet_length': 0.0, 'mean_packet_length': 0.0, 'FIN_count': 0, 'SYN_count': 0, 'RST_count': 0, 'PSH_count': 1, 'ACK_count': 0, 'URG_count': 0, 'anomaly_score_history': [0.0], 'cluster': 18, 'printed': False, 'pred': True, 'label': True, 'cluster_pred': True, 'ann_pred': False, 'ip': '172.16.0.1', 'port': '36458', 'flows': 1, 'color': 'lightgreen', 'packet_index': '5/7/2017 10:22'}
found (amount) anomaly in node: {'side': 'Client', 'amount': 7, 'length': 0.0, 'time_delta': 0.0, 'min_packet_length': 0.0, 'max_packet_length': 0.0, 'mean_packet_length': 0.0, 'FIN_count': 0, 'SYN_count': 0, 'RST_count': 0, 'PSH_count': 1, 'ACK_count': 0, 'URG_count': 0, 'anomaly_score_history': [0.0], 'cluster': 18, 'printed': False, 'pred': True, 'label': True, 'cluster_pred': True, 'ann_pred': False, 'ip': '172.16.0.1', 'port': '36462', 'flows': 1, 'color': 'lightgreen', 'packet_index': '5/7/2017 10:22'}
found (amount) anomaly in node: {'side': 'Client', 'amount': 7, 'length': 0.0, 'time_delta': 0.0, 'min_packet_length': 0.0, 'max_packet_length': 0.0, 'mean_packet_length': 0.0, 'FIN_count': 0, 'SYN_count': 0, 'RST_count': 0, 'PSH_count': 1, 'ACK_count': 0, 'URG_count': 0, 'anomaly_score_history': [0.0], 'cluster': 18, 'printed': False, 'pred': True, 'label': True, 'cluster_pred': True, 'ann_pred': False, 'ip': '172.16.0.1', 'port': '36464', 'flows': 1, 'color': 'lightgreen', 'packet_index': '5/7/2017 10:22'}
found (amount) anomaly in node: {'side': 'Client', 'amount': 7, 'length': 0.0, 'time_delta': 0.0, 'min_packet_length': 0.0, 'max_packet_length': 0.0, 'mean_packet_length': 0.0, 'FIN_count': 0, 'SYN_count': 0, 'RST_count': 0, 'PSH_count': 1, 'ACK_count': 0, 'URG_count': 0, 'anomaly_score_history': [0.0], 'cluster': 18, 'printed': False, 'pred': True, 'label': True, 'cluster_pred': True, 'ann_pred': False, 'ip': '172.16.0.1', 'port': '36466', 'flows': 1, 'color': 'lightgreen', 'packet_index': '5/7/2017 10:22'}
found (amount) anomaly in node: {'side': 'Client', 'amount': 7, 'length': 0.0, 'time_delta': 0.0, 'min_packet_length': 0.0, 'max_packet_length': 0.0, 'mean_packet_length': 0.0, 'FIN_count': 0, 'SYN_count': 0, 'RST_count': 0, 'PSH_count': 1, 'ACK_count': 0, 'URG_count': 0, 'anomaly_score_history': [0.0], 'cluster': 18, 'printed': False, 'pred': True, 'label': True, 'cluster_pred': True, 'ann_pred': False, 'ip': '172.16.0.1', 'port': '36470', 'flows': 1, 'color': 'lightgreen', 'packet_index': '5/7/2017 10:22'}
found (amount) anomaly in node: {'side': 'Client', 'amount': 7, 'length': 0.0, 'time_delta': 0.0, 'min_packet_length': 0.0, 'max_packet_length': 0.0, 'mean_packet_length': 0.0, 'FIN_count': 0, 'SYN_count': 0, 'RST_count': 0, 'PSH_count': 1, 'ACK_count': 0, 'URG_count': 0, 'anomaly_score_history': [0.0], 'cluster': 18, 'printed': False, 'pred': True, 'label': True, 'cluster_pred': True, 'ann_pred': False, 'ip': '172.16.0.1', 'port': '36468', 'flows': 1, 'color': 'lightgreen', 'packet_index': '5/7/2017 10:22'}
found (amount) anomaly in node: {'side': 'Client', 'amount': 7, 'length': 0.0, 'time_delta': 0.0, 'min_packet_length': 0.0, 'max_packet_length': 0.0, 'mean_packet_length': 0.0, 'FIN_count': 0, 'SYN_count': 0, 'RST_count': 0, 'PSH_count': 1, 'ACK_count': 0, 'URG_count': 0, 'anomaly_score_history': [0.0], 'cluster': 18, 'printed': False, 'pred': True, 'label': True, 'cluster_pred': True, 'ann_pred': False, 'ip': '172.16.0.1', 'port': '36472', 'flows': 1, 'color': 'lightgreen', 'packet_index': '5/7/2017 10:22'}
found (amount) anomaly in node: {'side': 'Client', 'amount': 7, 'length': 0.0, 'time_delta': 0.0, 'min_packet_length': 0.0, 'max_packet_length': 0.0, 'mean_packet_length': 0.0, 'FIN_count': 0, 'SYN_count': 0, 'RST_count': 0, 'PSH_count': 1, 'ACK_count': 0, 'URG_count': 0, 'anomaly_score_history': [0.0], 'cluster': 18, 'printed': False, 'pred': True, 'label': True, 'cluster_pred': True, 'ann_pred': False, 'ip': '172.16.0.1', 'port': '36486', 'flows': 1, 'color': 'lightgreen', 'packet_index': '5/7/2017 10:22'}
